,y_hat_cats,pred_cats,files,is_good_pred,logits
182,psi_5,psi_4,data/testData_PILed/psi_5/133.jpg,False,"[5.38154844e-15 2.76845298e-29 8.19713240e-20 2.57745805e-24
 1.18288241e-22 1.63304873e-22 5.02824264e-23 8.72429043e-23
 2.33348943e-19 1.05806276e-21 4.99812947e-09 3.84792307e-04
 6.93215213e-07 2.62678586e-05 1.06056605e-25 1.66907882e-16
 5.59139931e-12 2.01405583e-29 8.40858556e-05 6.32144809e-01
 6.37023368e-06 9.06374993e-08 1.28542315e-05 1.13938516e-02
 3.21238965e-01 3.45044732e-02 9.09760622e-09 4.33251516e-05
 1.59511372e-04 2.68780723e-12 9.40572857e-21]"
183,psi_5,psi_4_5,data/testData_PILed/psi_5/92.jpg,False,"[5.4411896e-23 0.0000000e+00 2.8681376e-30 0.0000000e+00 0.0000000e+00
 1.5310915e-38 7.2712183e-35 0.0000000e+00 4.0960767e-27 2.8291672e-32
 1.5668650e-12 2.4856226e-09 6.2694193e-07 2.1617243e-11 6.3893874e-38
 1.1520952e-26 6.0687151e-17 0.0000000e+00 9.1385677e-10 5.2899518e-04
 9.9937230e-01 2.7781630e-06 3.1679465e-11 9.5172327e-05 6.8637611e-08
 1.8231219e-13 5.6578699e-18 2.2254868e-08 3.6105275e-21 5.6497752e-28
 2.9307925e-38]"
68,psi_8,psi_9,data/testData_PILed/psi_8/68.jpg,False,"[1.09223768e-01 2.01926986e-09 1.52490323e-08 1.78762675e-05
 4.47733184e-09 4.31362269e-14 1.37007141e-21 1.48981805e-26
 5.37077844e-32 2.38516267e-30 1.10106616e-32 5.14951933e-34
 1.62755412e-34 1.01258341e-31 1.41738732e-18 5.85202821e-17
 4.55699818e-21 3.95205447e-27 4.41673944e-23 1.47026691e-18
 1.13234139e-30 3.84399069e-33 6.63196673e-27 3.48861429e-23
 3.52923821e-16 1.55767288e-10 5.09479493e-02 6.95067968e-08
 2.68751028e-05 8.30191255e-01 9.59211867e-03]"
70,psi_8,psi-NAN,data/testData_PILed/psi_8/70.jpg,False,"[4.91207957e-01 1.39521873e-07 1.56583110e-06 1.24624465e-04
 3.64274143e-07 1.16956930e-11 4.51964290e-18 1.48105404e-22
 1.64781237e-27 1.13125563e-25 2.49592360e-28 5.60645805e-30
 7.52800923e-31 3.59003092e-29 4.64235253e-15 1.45478776e-13
 1.45883608e-17 1.85855112e-22 1.54608251e-19 3.98167319e-16
 1.64599044e-27 3.67966746e-30 5.40173787e-25 4.76924553e-21
 1.34211075e-14 9.12505738e-10 8.41121003e-02 1.47833555e-06
 1.11672871e-05 4.09069121e-01 1.54714026e-02]"
122,psi_10,psi_10,data/testData_PILed/psi_10/122.jpg,True,"[6.42446096e-10 1.20197830e-03 2.38760638e-08 9.83095586e-01
 2.23687058e-03 3.00033207e-08 2.41839520e-17 2.36728348e-22
 3.84351926e-38 2.09184294e-34 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.15705567e-14 2.36592154e-21
 7.83065495e-32 2.59618958e-27 1.30545862e-38 8.05406539e-37
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.82884380e-37 4.13222112e-29 9.78842333e-13 6.52562169e-28
 5.17123270e-15 1.06507045e-07 1.34654297e-02]"
132,psi_10,psi_10,data/testData_PILed/psi_10/132.jpg,True,"[1.1855038e-10 7.0328300e-04 9.6342641e-09 9.6901065e-01 1.5863063e-03
 3.2393974e-08 1.6762029e-17 3.2709392e-22 2.5928999e-38 8.3218262e-35
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.6232200e-14
 6.9874123e-22 2.0942809e-32 9.0610016e-28 0.0000000e+00 2.1253819e-37
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4422477e-37
 2.3392945e-29 4.6401218e-13 7.7233944e-29 1.0955148e-14 1.0281754e-07
 2.8699556e-02]"
73,psi_11,psi_11,data/testData_PILed/psi_11/110.jpg,True,"[2.1528065e-13 2.3924085e-01 7.7280524e-04 3.7986875e-04 1.5364803e-01
 6.0595828e-01 1.4669083e-09 1.4220246e-18 1.9673876e-37 1.0717589e-27
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.1862731e-08
 1.4302605e-19 1.3912326e-31 5.6925420e-22 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 9.8980639e-19 1.0422975e-34 2.7399914e-24 1.0612696e-14
 6.4704054e-08]"
53,psi_4,psi_4,data/testData_PILed/psi_4/139.jpg,True,"[1.9147724e-18 9.1176164e-37 6.4200291e-25 5.3735217e-30 5.8062690e-28
 1.1300106e-28 5.8478745e-30 2.0382609e-29 2.4157388e-26 5.7749214e-29
 9.1435377e-13 4.0197060e-06 8.4976981e-10 3.8535720e-07 9.3468948e-33
 5.7203942e-21 5.7111202e-16 3.1018156e-38 1.1151701e-06 3.9285472e-01
 7.0732376e-09 2.5220286e-11 1.8226244e-07 1.2044781e-03 3.6052644e-01
 2.4514592e-01 3.3919112e-10 1.8253635e-06 2.6096453e-04 3.3678968e-14
 4.6977821e-25]"
104,psi_4,psi_4,data/testData_PILed/psi_4/104.jpg,True,"[2.4927438e-20 0.0000000e+00 5.8620691e-26 1.8259816e-32 3.4413734e-28
 2.2450999e-29 2.5958909e-29 1.4071910e-27 2.0276650e-24 8.3082214e-27
 1.5573350e-10 8.6471271e-05 2.2673399e-10 7.3834103e-09 4.3603491e-31
 1.5144721e-19 5.8218773e-15 4.9526288e-36 2.5637763e-05 9.9909186e-01
 4.6217421e-09 4.2866427e-13 6.5489475e-11 2.0989008e-05 6.9442170e-04
 8.0605474e-05 1.0835023e-13 3.2363410e-08 1.2986397e-08 5.1669874e-18
 1.7072011e-28]"
50,psi_9,psi_9,data/testData_PILed/psi_9/83.jpg,True,"[2.0802734e-04 4.3085100e-14 2.6944104e-12 2.4284979e-08 3.9482420e-13
 8.1613601e-18 1.2622000e-26 3.2721416e-31 1.4973661e-36 9.6974611e-36
 1.7277968e-35 4.1918668e-35 1.2581081e-35 3.7587198e-31 2.3177122e-24
 2.0459230e-21 1.8026138e-24 4.3498016e-34 3.0065691e-25 2.0571162e-19
 2.4344043e-32 5.6444139e-34 3.8278810e-26 3.1644237e-23 1.1707578e-15
 5.9276699e-09 4.5421191e-02 3.2028655e-09 6.3848705e-03 9.4765663e-01
 3.2923071e-04]"
83,psi_9,psi_9,data/testData_PILed/psi_9/111.jpg,True,"[1.38223142e-04 1.72083756e-16 1.00869725e-13 3.35729555e-10
 4.84417348e-16 4.03561000e-20 6.65821125e-29 3.14485652e-34
 4.01413940e-38 9.72569742e-38 5.48706005e-36 1.13762817e-34
 2.09093422e-34 1.89788329e-29 1.65318148e-27 2.41670078e-23
 3.89287499e-25 4.18493594e-37 2.52069754e-25 1.75296302e-18
 2.39168262e-30 1.18698446e-31 9.75460036e-24 5.65264979e-21
 1.43456143e-13 8.99139138e-07 3.43553126e-01 1.46079955e-07
 1.46884218e-01 5.09412885e-01 1.04269402e-05]"
111,psi_9,psi_9,data/testData_PILed/psi_9/50.jpg,True,"[5.4411383e-05 5.6261437e-16 7.9969194e-14 1.6276823e-09 1.3607564e-15
 6.8488797e-20 3.7549787e-29 2.4402099e-34 0.0000000e+00 0.0000000e+00
 1.2420780e-37 1.3012652e-36 1.7347415e-36 2.5711437e-31 1.7484886e-27
 5.6569602e-24 2.3061359e-26 1.8563755e-37 6.0632604e-27 2.7602707e-20
 7.6785275e-33 5.3709742e-34 1.2929894e-25 4.8867368e-23 2.5690175e-15
 4.2143103e-08 1.0896837e-01 4.9923830e-09 5.4281577e-02 8.3664447e-01
 5.1117200e-05]"
